subjectid,counterbalance,responsenumber,phase,trialnumber,F1,F2,response,correctresponse,accuracy,rt
20,0,78,training,78,0,6,1,1,1,0.237783
20,0,79,training,79,5,5,0,0,1,0.273007
20,0,80,training,80,0,0,0,0,1,0.513733
20,0,81,training,81,5,5,0,0,1,0.292819
20,0,82,training,82,1,5,1,1,1,0.307576
20,0,83,training,83,0,0,0,0,1,0.584053
20,0,84,training,84,6,6,0,0,1,0.249953
20,0,85,training,85,0,6,1,1,1,0.358337
20,0,86,training,86,1,5,1,1,1,0.444397
20,0,87,training,87,1,1,0,0,1,0.505974
20,0,88,training,88,0,6,1,1,1,0.723829
20,0,89,training,89,1,5,1,1,1,1.052267
20,0,90,training,90,5,5,0,0,1,0.255314
20,0,91,training,91,0,6,1,1,1,0.376974
20,0,92,training,92,1,5,1,1,1,0.335474
20,0,93,training,93,1,1,0,0,1,0.691292
20,0,94,training,94,6,6,0,0,1,0.280433
20,0,95,training,95,0,6,1,1,1,0.403944
20,0,96,training,96,0,0,0,0,1,0.251841
20,0,97,generalization,1,6,1,0,NaN,NaN,1.317951
20,0,98,generalization,2,6,0,1,NaN,NaN,2.381394
20,0,99,generalization,3,0,6,1,NaN,NaN,0.603805
20,0,100,generalization,4,5,1,0,NaN,NaN,5.852045
20,0,101,generalization,5,4,1,0,NaN,NaN,1.234928
20,0,102,generalization,6,4,2,0,NaN,NaN,0.739332
20,0,103,generalization,7,6,2,0,NaN,NaN,0.374865
20,0,104,generalization,8,5,2,0,NaN,NaN,1.569134
20,0,105,generalization,9,1,5,1,NaN,NaN,1.242343
20,0,106,generalization,10,0,0,0,NaN,NaN,0.659225
20,0,107,generalization,11,5,0,1,NaN,NaN,1.636706
20,0,108,generalization,12,4,0,1,NaN,NaN,0.327528
20,0,109,generalization,13,6,6,0,NaN,NaN,1.001306
20,0,110,generalization,14,5,5,0,NaN,NaN,0.939067
20,0,111,generalization,15,1,1,0,NaN,NaN,2.043712
21,1,1,training,1,0,0,0,0,1,3.538970
21,1,2,training,2,0,6,0,1,0,1.438110
21,1,3,training,3,1,5,1,1,1,1.280694
21,1,4,training,4,1,5,1,1,1,1.648213
21,1,5,training,5,1,1,0,0,1,1.278068
21,1,6,training,6,5,5,1,0,0,0.965361
21,1,7,training,7,6,6,0,0,1,1.322455
21,1,8,training,8,0,6,1,1,1,1.192689
21,1,9,training,9,1,5,0,1,0,1.098589
21,1,10,training,10,5,5,1,0,0,4.026302
21,1,11,training,11,1,1,0,0,1,6.998122
21,1,12,training,12,0,0,0,0,1,1.119392
21,1,13,training,13,0,6,1,1,1,1.121543
21,1,14,training,14,0,6,1,1,1,1.043704
21,1,15,training,15,6,6,1,0,0,1.916448
21,1,16,training,16,1,5,1,1,1,1.523334
21,1,17,training,17,6,6,0,0,1,1.202626
21,1,18,training,18,1,5,1,1,1,1.142916
21,1,19,training,19,1,1,0,0,1,0.804382
21,1,20,training,20,5,5,0,0,1,1.174685
21,1,21,training,21,1,5,1,1,1,0.885981
21,1,22,training,22,0,6,1,1,1,1.163203
21,1,23,training,23,0,0,0,0,1,0.682580
21,1,24,training,24,0,6,1,1,1,0.734647
21,1,25,training,25,1,1,0,0,1,0.613008
21,1,26,training,26,0,0,0,0,1,0.556726
21,1,27,training,27,1,5,1,1,1,0.702328
21,1,28,training,28,0,6,1,1,1,0.563359
21,1,29,training,29,5,5,0,0,1,1.163395
21,1,30,training,30,0,6,1,1,1,4.824991
21,1,31,training,31,6,6,0,0,1,0.538464
21,1,32,training,32,1,5,1,1,1,1.018834
21,1,33,training,33,6,6,0,0,1,1.397059
21,1,34,training,34,1,5,1,1,1,1.794250
21,1,35,training,35,1,1,0,0,1,0.443292
21,1,36,training,36,1,5,1,1,1,1.994645
21,1,37,training,37,0,6,1,1,1,2.668644
21,1,38,training,38,0,0,0,0,1,0.433376
21,1,39,training,39,5,5,0,0,1,0.499216
21,1,40,training,40,0,6,1,1,1,0.649229
21,1,41,training,41,6,6,0,0,1,0.485107
21,1,42,training,42,1,5,1,1,1,0.716710
21,1,43,training,43,5,5,0,0,1,1.017435
21,1,44,training,44,0,6,1,1,1,0.526411
21,1,45,training,45,1,5,1,1,1,0.605069
21,1,46,training,46,0,6,1,1,1,0.391204
21,1,47,training,47,0,0,0,0,1,0.410064
21,1,48,training,48,1,1,0,0,1,0.337191
21,1,49,training,49,0,6,1,1,1,0.641795
21,1,50,training,50,1,1,0,0,1,0.300061
21,1,51,training,51,0,0,0,0,1,0.396392
21,1,52,training,52,1,5,1,1,1,0.482816
21,1,53,training,53,5,5,0,0,1,0.392684
21,1,54,training,54,0,6,1,1,1,1.837040
21,1,55,training,55,1,5,1,1,1,1.276196
21,1,56,training,56,6,6,0,0,1,0.505484
21,1,57,training,57,1,5,1,1,1,1.765491
21,1,58,training,58,1,5,1,1,1,0.809528
21,1,59,training,59,0,0,0,0,1,0.492173
21,1,60,training,60,1,1,0,0,1,0.339947
21,1,61,training,61,0,6,1,1,1,0.724075
21,1,62,training,62,5,5,0,0,1,0.783088
21,1,63,training,63,6,6,0,0,1,0.405335
21,1,64,training,64,0,6,1,1,1,0.881850
21,1,65,training,65,1,5,1,1,1,2.075688
21,1,66,training,66,1,5,1,1,1,0.472927
21,1,67,training,67,0,0,0,0,1,0.324299
21,1,68,training,68,0,6,1,1,1,0.502417
21,1,69,training,69,6,6,0,0,1,0.371826
21,1,70,training,70,5,5,0,0,1,0.607045
21,1,71,training,71,0,6,1,1,1,0.483346
21,1,72,training,72,1,1,0,0,1,0.354942
21,1,73,training,73,0,6,1,1,1,0.449118
21,1,74,training,74,0,6,1,1,1,1.037271
21,1,75,training,75,6,6,0,0,1,0.435226
21,1,76,training,76,1,5,1,1,1,2.962333
21,1,77,training,77,1,5,1,1,1,0.420103
21,1,78,training,78,5,5,0,0,1,0.602894
21,1,79,training,79,1,1,0,0,1,1.114313
21,1,80,training,80,0,0,0,0,1,0.386787
21,1,81,training,81,1,1,0,0,1,1.596523
21,1,82,training,82,1,5,1,1,1,0.493427
21,1,83,training,83,0,0,0,0,1,0.374107
21,1,84,training,84,1,5,1,1,1,0.372501
21,1,85,training,85,5,5,0,0,1,0.412653
21,1,86,training,86,6,6,0,0,1,0.337304
21,1,87,training,87,0,6,1,1,1,0.972357
21,1,88,training,88,0,6,1,1,1,0.714887
21,1,89,training,89,0,6,1,1,1,0.477078
21,1,90,training,90,0,0,0,0,1,0.382031
21,1,91,training,91,6,6,0,0,1,0.698859
21,1,92,training,92,0,6,1,1,1,0.488304
21,1,93,training,93,1,1,0,0,1,0.610677
21,1,94,training,94,1,5,1,1,1,1.013448
21,1,95,training,95,5,5,0,0,1,0.312516
21,1,96,training,96,1,5,1,1,1,1.942293
21,1,97,generalization,1,1,1,0,NaN,NaN,2.325363
21,1,98,generalization,2,5,5,0,NaN,NaN,0.857659
21,1,99,generalization,3,6,6,0,NaN,NaN,0.488466
21,1,100,generalization,4,6,1,1,NaN,NaN,9.469386
21,1,101,generalization,5,4,1,1,NaN,NaN,4.425057
21,1,102,generalization,6,4,2,1,NaN,NaN,1.571375
21,1,103,generalization,7,0,6,1,NaN,NaN,1.740656
21,1,104,generalization,8,5,1,1,NaN,NaN,1.362252
21,1,105,generalization,9,5,0,1,NaN,NaN,0.741891
21,1,106,generalization,10,6,0,1,NaN,NaN,0.489724
21,1,107,generalization,11,6,2,1,NaN,NaN,0.462926
21,1,108,generalization,12,4,0,1,NaN,NaN,0.331776
21,1,109,generalization,13,1,5,1,NaN,NaN,3.605271
21,1,110,generalization,14,5,2,1,NaN,NaN,2.874401
21,1,111,generalization,15,0,0,0,NaN,NaN,0.892867
22,5,1,training,1,0,0,0,0,1,4.961483
22,5,2,training,2,6,6,1,0,0,1.841433
22,5,3,training,3,0,6,0,1,0,2.966003
22,5,4,training,4,1,5,1,1,1,1.987312
22,5,5,training,5,1,1,0,0,1,0.830745
22,5,6,training,6,0,6,1,1,1,0.781152
22,5,7,training,7,5,5,1,0,0,0.804695
22,5,8,training,8,1,5,1,1,1,1.175195
22,5,9,training,9,1,5,1,1,1,0.483163
22,5,10,training,10,0,6,1,1,1,0.649325
22,5,11,training,11,6,6,0,0,1,0.728732
22,5,12,training,12,0,0,0,0,1,0.761133
22,5,13,training,13,5,5,0,0,1,4.177430
22,5,14,training,14,0,6,1,1,1,1.363942
22,5,15,training,15,1,5,1,1,1,0.458641
22,5,16,training,16,1,1,0,0,1,0.737776
22,5,17,training,17,1,5,1,1,1,2.083488
22,5,18,training,18,6,6,0,0,1,0.906769
22,5,19,training,19,1,5,1,1,1,2.316590
22,5,20,training,20,0,6,1,1,1,1.648833
22,5,21,training,21,0,6,1,1,1,0.734186
22,5,22,training,22,0,0,0,0,1,0.960665
22,5,23,training,23,1,1,0,0,1,0.780001
22,5,24,training,24,5,5,0,0,1,5.628878
22,5,25,training,25,5,5,0,0,1,0.671885
22,5,26,training,26,1,5,1,1,1,1.188496
22,5,27,training,27,1,5,1,1,1,0.571043
22,5,28,training,28,0,6,1,1,1,0.901082
22,5,29,training,29,1,1,0,0,1,1.143265
22,5,30,training,30,6,6,0,0,1,0.601168
22,5,31,training,31,0,0,0,0,1,1.061111
22,5,32,training,32,0,6,1,1,1,1.291550
22,5,33,training,33,6,6,0,0,1,1.081120
22,5,34,training,34,5,5,0,0,1,1.064840
22,5,35,training,35,1,5,1,1,1,3.317361
22,5,36,training,36,1,1,0,0,1,4.878296
22,5,37,training,37,0,6,1,1,1,1.037298
22,5,38,training,38,0,6,1,1,1,1.330945
22,5,39,training,39,1,5,1,1,1,0.384112
22,5,40,training,40,0,0,0,0,1,0.676375
22,5,41,training,41,6,6,0,0,1,0.860342
22,5,42,training,42,5,5,0,0,1,0.708090
22,5,43,training,43,1,5,1,1,1,1.491140
22,5,44,training,44,1,5,1,1,1,0.609517
22,5,45,training,45,1,1,0,0,1,0.586112
22,5,46,training,46,0,6,1,1,1,0.709177
22,5,47,training,47,0,6,1,1,1,2.008141
22,5,48,training,48,0,0,0,0,1,0.392526
22,5,49,training,49,1,1,0,0,1,1.362284
22,5,50,training,50,5,5,0,0,1,0.652904
22,5,51,training,51,6,6,0,0,1,2.663599
22,5,52,training,52,1,5,1,1,1,0.570865
22,5,53,training,53,1,5,1,1,1,1.948434
22,5,54,training,54,0,0,0,0,1,10.093164
22,5,55,training,55,0,6,1,1,1,2.229869
22,5,56,training,56,0,6,1,1,1,0.588216
22,5,57,training,57,1,1,0,0,1,0.995370
22,5,58,training,58,6,6,0,0,1,3.581265
22,5,59,training,59,0,6,1,1,1,1.492048
22,5,60,training,60,1,5,1,1,1,1.069111
22,5,61,training,61,1,5,1,1,1,2.708007
22,5,62,training,62,0,6,1,1,1,0.728582
22,5,63,training,63,0,0,0,0,1,1.346957
22,5,64,training,64,5,5,0,0,1,2.475044
22,5,65,training,65,1,5,1,1,1,5.714995
22,5,66,training,66,0,6,1,1,1,0.333841
22,5,67,training,67,6,6,0,0,1,11.062794
22,5,68,training,68,0,0,0,0,1,0.602802
22,5,69,training,69,5,5,0,0,1,0.703468
22,5,70,training,70,1,1,0,0,1,0.398512
22,5,71,training,71,1,5,1,1,1,0.682518
22,5,72,training,72,0,6,1,1,1,2.383501
22,5,73,training,73,0,6,1,1,1,9.227087
22,5,74,training,74,6,6,0,0,1,0.908457
22,5,75,training,75,0,0,0,0,1,0.838331
22,5,76,training,76,5,5,0,0,1,1.984430
22,5,77,training,77,1,5,1,1,1,5.060744
22,5,78,training,78,1,5,1,1,1,0.610661
22,5,79,training,79,1,1,0,0,1,0.628250
22,5,80,training,80,0,6,1,1,1,0.608045
22,5,81,training,81,0,0,0,0,1,0.370352
22,5,82,training,82,0,6,1,1,1,1.039118
22,5,83,training,83,6,6,0,0,1,0.602984
22,5,84,training,84,0,6,1,1,1,1.764500
22,5,85,training,85,1,1,0,0,1,0.307698
22,5,86,training,86,5,5,0,0,1,0.766003
22,5,87,training,87,1,5,1,1,1,6.370531
22,5,88,training,88,1,5,1,1,1,0.756231
22,5,89,training,89,0,6,1,1,1,17.638562
22,5,90,training,90,5,5,0,0,1,0.555123
22,5,91,training,91,0,6,1,1,1,0.534753
22,5,92,training,92,1,5,1,1,1,1.205815
22,5,93,training,93,6,6,0,0,1,0.509363
22,5,94,training,94,1,1,0,0,1,4.710256
22,5,95,training,95,1,5,1,1,1,7.237168
22,5,96,training,96,0,0,0,0,1,0.346422
22,5,97,generalization,1,5,5,0,NaN,NaN,4.453286
22,5,98,generalization,2,5,0,1,NaN,NaN,1.648013
22,5,99,generalization,3,5,1,1,NaN,NaN,0.707547
22,5,100,generalization,4,6,2,1,NaN,NaN,0.494409
22,5,101,generalization,5,6,6,0,NaN,NaN,1.044068
22,5,102,generalization,6,0,0,0,NaN,NaN,0.559555
22,5,103,generalization,7,5,2,1,NaN,NaN,2.638713
22,5,104,generalization,8,4,1,1,NaN,NaN,2.003203
22,5,105,generalization,9,6,1,1,NaN,NaN,0.535230
22,5,106,generalization,10,1,1,0,NaN,NaN,0.701596
22,5,107,generalization,11,0,6,1,NaN,NaN,0.512332
22,5,108,generalization,12,4,0,1,NaN,NaN,1.702266
22,5,109,generalization,13,1,5,1,NaN,NaN,1.218657
22,5,110,generalization,14,4,2,1,NaN,NaN,3.330579
22,5,111,generalization,15,6,0,1,NaN,NaN,0.552539
23,3,1,training,1,6,6,0,0,1,3.278275
23,3,2,training,2,1,5,1,1,1,1.494766
23,3,3,training,3,1,1,1,0,0,1.210444
23,3,4,training,4,0,6,0,1,0,3.907096
23,3,5,training,5,5,5,1,0,0,0.897049
23,3,6,training,6,1,5,0,1,0,0.814561
23,3,7,training,7,0,6,0,1,0,1.206204
23,3,8,training,8,0,0,1,0,0,0.900487
23,3,9,training,9,0,0,0,0,1,0.686578
23,3,10,training,10,1,5,0,1,0,0.510646
23,3,11,training,11,5,5,1,0,0,0.580067
23,3,12,training,12,6,6,0,0,1,0.548851
23,3,13,training,13,0,6,1,1,1,1.009007
23,3,14,training,14,1,5,1,1,1,0.794948
23,3,15,training,15,0,6,1,1,1,1.491526
23,3,16,training,16,1,1,0,0,1,0.333743
23,3,17,training,17,1,1,0,0,1,0.493853
23,3,18,training,18,5,5,0,0,1,0.764785
23,3,19,training,19,0,6,1,1,1,0.330355
23,3,20,training,20,1,5,1,1,1,0.412159
23,3,21,training,21,6,6,0,0,1,0.507509
23,3,22,training,22,0,6,1,1,1,0.541384
23,3,23,training,23,0,0,0,0,1,0.334848
23,3,24,training,24,1,5,1,1,1,0.413442
23,3,25,training,25,5,5,0,0,1,0.548242
23,3,26,training,26,6,6,0,0,1,0.490813
23,3,27,training,27,1,5,1,1,1,0.844398
23,3,28,training,28,0,0,0,0,1,0.526700
23,3,29,training,29,0,6,1,1,1,0.464795
23,3,30,training,30,0,6,1,1,1,0.314047
23,3,31,training,31,1,5,1,1,1,0.810594
23,3,32,training,32,1,1,0,0,1,0.281220
23,3,33,training,33,0,6,1,1,1,0.411591
23,3,34,training,34,0,0,0,0,1,0.438585
23,3,35,training,35,0,6,1,1,1,0.787538
23,3,36,training,36,5,5,0,0,1,0.537905
23,3,37,training,37,1,5,1,1,1,0.388533
23,3,38,training,38,6,6,0,0,1,0.381632
23,3,39,training,39,1,5,1,1,1,0.690892
23,3,40,training,40,1,1,0,0,1,0.303172
23,3,41,training,41,6,6,0,0,1,0.532549
23,3,42,training,42,1,5,1,1,1,0.360800
23,3,43,training,43,0,0,0,0,1,0.293569
23,3,44,training,44,0,6,1,1,1,0.595954
23,3,45,training,45,1,1,0,0,1,0.298975
23,3,46,training,46,5,5,0,0,1,0.928704
23,3,47,training,47,0,6,1,1,1,0.636001
23,3,48,training,48,1,5,1,1,1,0.774300
23,3,49,training,49,0,6,1,1,1,1.071345
23,3,50,training,50,0,0,0,0,1,0.382172
23,3,51,training,51,1,5,1,1,1,0.345573
23,3,52,training,52,0,6,1,1,1,0.422926
23,3,53,training,53,1,1,0,0,1,0.410373
23,3,54,training,54,1,5,1,1,1,0.989988
23,3,55,training,55,6,6,0,0,1,1.214377
23,3,56,training,56,5,5,0,0,1,0.413852
23,3,57,training,57,1,1,0,0,1,0.443768
23,3,58,training,58,0,6,1,1,1,0.423016
23,3,59,training,59,0,0,0,0,1,0.300832
23,3,60,training,60,0,6,1,1,1,1.986143
23,3,61,training,61,5,5,0,0,1,2.783530
23,3,62,training,62,6,6,0,0,1,0.619668
23,3,63,training,63,1,5,1,1,1,0.594823
23,3,64,training,64,1,5,1,1,1,0.469505
23,3,65,training,65,0,6,1,1,1,0.559380
23,3,66,training,66,1,1,0,0,1,0.750606
23,3,67,training,67,0,0,0,0,1,0.299047
23,3,68,training,68,0,6,1,1,1,0.325914
23,3,69,training,69,1,5,1,1,1,1.146650
23,3,70,training,70,5,5,0,0,1,0.513494
23,3,71,training,71,1,5,1,1,1,0.709892
23,3,72,training,72,6,6,0,0,1,0.690486
23,3,73,training,73,5,5,0,0,1,0.283384
23,3,74,training,74,0,0,0,0,1,0.348007
23,3,75,training,75,1,5,1,1,1,1.789520
23,3,76,training,76,1,1,0,0,1,0.249441
23,3,77,training,77,0,6,1,1,1,0.315185
23,3,78,training,78,6,6,0,0,1,0.440503
23,3,79,training,79,0,6,1,1,1,0.796907
23,3,80,training,80,1,5,1,1,1,2.353961
23,3,81,training,81,0,0,0,0,1,0.464096
23,3,82,training,82,0,6,1,1,1,2.846603
23,3,83,training,83,0,6,1,1,1,0.402498
23,3,84,training,84,5,5,0,0,1,0.467071
23,3,85,training,85,1,1,0,0,1,0.316791
23,3,86,training,86,1,5,1,1,1,0.525027
23,3,87,training,87,1,5,1,1,1,0.339926
23,3,88,training,88,6,6,0,0,1,0.978287
23,3,89,training,89,0,6,1,1,1,0.517896
23,3,90,training,90,1,5,1,1,1,0.452823
23,3,91,training,91,5,5,0,0,1,0.386611
23,3,92,training,92,0,0,0,0,1,0.336934
23,3,93,training,93,6,6,0,0,1,1.170133
23,3,94,training,94,0,6,1,1,1,0.273738
23,3,95,training,95,1,1,0,0,1,0.342632
23,3,96,training,96,1,5,1,1,1,1.118010
23,3,97,generalization,1,5,0,1,NaN,NaN,4.865890
23,3,98,generalization,2,0,6,0,NaN,NaN,0.636473
23,3,99,generalization,3,4,2,1,NaN,NaN,3.765534
23,3,100,generalization,4,6,1,1,NaN,NaN,0.758804
23,3,101,generalization,5,6,0,1,NaN,NaN,0.995197
23,3,102,generalization,6,4,1,0,NaN,NaN,1.629584
23,3,103,generalization,7,5,5,0,NaN,NaN,0.511991
23,3,104,generalization,8,0,0,0,NaN,NaN,0.301947
23,3,105,generalization,9,1,5,1,NaN,NaN,1.086402
23,3,106,generalization,10,1,1,0,NaN,NaN,0.323191
23,3,107,generalization,11,6,6,0,NaN,NaN,1.164331
23,3,108,generalization,12,4,0,1,NaN,NaN,1.563421
23,3,109,generalization,13,6,2,1,NaN,NaN,0.555786
23,3,110,generalization,14,5,2,1,NaN,NaN,0.259187
23,3,111,generalization,15,5,1,1,NaN,NaN,0.378577
24,1,1,training,1,1,5,0,1,0,3.190384
24,1,2,training,2,0,6,1,1,1,1.707722
24,1,3,training,3,0,0,0,0,1,1.460955
24,1,4,training,4,6,6,1,0,0,0.537203
24,1,5,training,5,0,6,1,1,1,0.482829
24,1,6,training,6,1,5,1,1,1,0.466147
24,1,7,training,7,5,5,0,0,1,0.450554
24,1,8,training,8,1,1,0,0,1,2.044331
24,1,9,training,9,0,6,1,1,1,0.392135
24,1,10,training,10,1,1,0,0,1,0.615870
24,1,11,training,11,6,6,0,0,1,0.537055
24,1,12,training,12,0,0,0,0,1,0.699422
24,1,13,training,13,1,5,1,1,1,1.062631
24,1,14,training,14,0,6,1,1,1,0.283300
24,1,15,training,15,5,5,0,0,1,1.270902
24,1,16,training,16,1,5,1,1,1,0.312812
24,1,17,training,17,0,6,1,1,1,0.255525
24,1,18,training,18,0,6,1,1,1,0.282726
24,1,19,training,19,1,5,1,1,1,0.253294
24,1,20,training,20,6,6,0,0,1,1.330945
24,1,21,training,21,0,0,0,0,1,0.533391
24,1,22,training,22,1,5,1,1,1,0.526613
24,1,23,training,23,5,5,0,0,1,0.345848
24,1,24,training,24,1,1,0,0,1,1.250467
24,1,25,training,25,5,5,0,0,1,0.470425
24,1,26,training,26,0,6,1,1,1,0.516082
24,1,27,training,27,6,6,0,0,1,0.358604
24,1,28,training,28,1,1,0,0,1,0.538157
24,1,29,training,29,1,5,1,1,1,0.745314
24,1,30,training,30,0,6,1,1,1,0.550493
24,1,31,training,31,0,0,0,0,1,0.525961
24,1,32,training,32,1,5,1,1,1,0.460872
24,1,33,training,33,1,1,0,0,1,0.951320
24,1,34,training,34,0,0,0,0,1,0.452355
24,1,35,training,35,1,5,1,1,1,0.328213
24,1,36,training,36,0,6,1,1,1,2.014959
24,1,37,training,37,1,5,1,1,1,0.660890
24,1,38,training,38,6,6,0,0,1,0.282243
24,1,39,training,39,0,6,1,1,1,0.283664
24,1,40,training,40,5,5,0,0,1,0.455299
24,1,41,training,41,0,6,1,1,1,0.338053
24,1,42,training,42,0,6,1,1,1,0.384078
24,1,43,training,43,0,0,0,0,1,0.355609
24,1,44,training,44,1,5,1,1,1,0.603955
24,1,45,training,45,1,1,0,0,1,0.301471
24,1,46,training,46,6,6,0,0,1,0.681914
24,1,47,training,47,5,5,0,0,1,1.667077
24,1,48,training,48,1,5,1,1,1,0.443364
24,1,49,training,49,5,5,0,0,1,0.469408
24,1,50,training,50,1,1,1,0,0,0.352299
24,1,51,training,51,6,6,0,0,1,0.867611
24,1,52,training,52,0,6,1,1,1,0.591504
24,1,53,training,53,0,6,1,1,1,0.485428
24,1,54,training,54,1,5,1,1,1,0.362816
24,1,55,training,55,1,5,1,1,1,0.258373
24,1,56,training,56,0,0,0,0,1,0.254203
24,1,57,training,57,1,5,1,1,1,0.298907
24,1,58,training,58,0,6,1,1,1,1.329447
24,1,59,training,59,0,0,0,0,1,0.263152
24,1,60,training,60,1,1,0,0,1,0.427810
24,1,61,training,61,5,5,0,0,1,0.754697
24,1,62,training,62,6,6,0,0,1,0.620103
24,1,63,training,63,1,5,1,1,1,2.237945
24,1,64,training,64,0,6,1,1,1,0.735114
24,1,65,training,65,1,5,1,1,1,0.769520
24,1,66,training,66,5,5,0,0,1,0.356149
24,1,67,training,67,1,5,1,1,1,1.231276
24,1,68,training,68,1,1,0,0,1,0.263230
24,1,69,training,69,6,6,0,0,1,0.958834
24,1,70,training,70,0,6,1,1,1,0.318303
24,1,71,training,71,0,0,0,0,1,0.418970
24,1,72,training,72,0,6,1,1,1,0.280966
24,1,73,training,73,1,5,1,1,1,0.266158
24,1,74,training,74,5,5,0,0,1,0.621641
24,1,75,training,75,1,5,1,1,1,0.691550
24,1,76,training,76,0,6,1,1,1,0.291174
24,1,77,training,77,0,6,1,1,1,0.231454
24,1,78,training,78,6,6,0,0,1,2.014923
24,1,79,training,79,1,1,0,0,1,1.904380
24,1,80,training,80,0,0,0,0,1,1.029940
24,1,81,training,81,0,6,1,1,1,4.853052
24,1,82,training,82,6,6,0,0,1,1.557778
24,1,83,training,83,1,1,0,0,1,0.584474
24,1,84,training,84,1,5,1,1,1,0.782697
24,1,85,training,85,5,5,0,0,1,1.442160
24,1,86,training,86,0,0,0,0,1,0.289405
24,1,87,training,87,0,6,1,1,1,0.332370
24,1,88,training,88,1,5,1,1,1,0.488560
24,1,89,training,89,0,6,1,1,1,0.298976
24,1,90,training,90,0,0,0,0,1,0.415105
24,1,91,training,91,5,5,0,0,1,0.588142
24,1,92,training,92,0,6,1,1,1,1.567396
24,1,93,training,93,6,6,0,0,1,0.281447
24,1,94,training,94,1,1,0,0,1,0.297188
24,1,95,training,95,1,5,1,1,1,0.930502
24,1,96,training,96,1,5,1,1,1,1.412205
24,1,97,generalization,1,5,2,1,NaN,NaN,5.730776
24,1,98,generalization,2,5,5,0,NaN,NaN,1.914957
24,1,99,generalization,3,5,1,1,NaN,NaN,1.212957
24,1,100,generalization,4,1,1,0,NaN,NaN,0.396867
24,1,101,generalization,5,4,2,1,NaN,NaN,1.638123
24,1,102,generalization,6,0,6,1,NaN,NaN,0.369996
24,1,103,generalization,7,6,6,0,NaN,NaN,1.300371
24,1,104,generalization,8,1,5,1,NaN,NaN,1.190274
24,1,105,generalization,9,4,0,1,NaN,NaN,3.357477
24,1,106,generalization,10,6,1,1,NaN,NaN,0.924438
24,1,107,generalization,11,6,0,1,NaN,NaN,0.484780
24,1,108,generalization,12,5,0,1,NaN,NaN,0.241866
24,1,109,generalization,13,4,1,1,NaN,NaN,0.536711
24,1,110,generalization,14,6,2,1,NaN,NaN,0.391141
24,1,111,generalization,15,0,0,0,NaN,NaN,0.497856
25,4,1,training,1,0,0,1,0,0,3.250234
25,4,2,training,2,0,6,1,1,1,1.366014
25,4,3,training,3,6,6,1,0,0,2.047723
25,4,4,training,4,0,6,1,1,1,1.193738
25,4,5,training,5,1,1,0,0,1,1.029462
25,4,6,training,6,1,5,1,1,1,0.716738
25,4,7,training,7,1,5,1,1,1,0.792618
25,4,8,training,8,5,5,0,0,1,1.010080
25,4,9,training,9,1,5,1,1,1,1.435701
25,4,10,training,10,1,1,0,0,1,0.537530
25,4,11,training,11,0,6,1,1,1,0.807434
25,4,12,training,12,6,6,0,0,1,0.587242
25,4,13,training,13,5,5,0,0,1,0.981135
25,4,14,training,14,1,5,1,1,1,0.434135
25,4,15,training,15,0,0,0,0,1,0.455649
25,4,16,training,16,0,6,1,1,1,0.404107
25,4,17,training,17,0,6,1,1,1,0.607140
25,4,18,training,18,1,5,1,1,1,1.694234
25,4,19,training,19,0,0,0,0,1,0.270212
25,4,20,training,20,5,5,0,0,1,1.535723
25,4,21,training,21,1,5,1,1,1,0.303358
25,4,22,training,22,0,6,1,1,1,0.460433
25,4,23,training,23,1,1,0,0,1,1.189060
25,4,24,training,24,6,6,0,0,1,0.708393
25,4,25,training,25,1,5,1,1,1,0.300233
25,4,26,training,26,5,5,0,0,1,0.534898
25,4,27,training,27,6,6,0,0,1,0.555029
25,4,28,training,28,0,6,1,1,1,0.279514
25,4,29,training,29,0,6,1,1,1,0.250902
25,4,30,training,30,1,1,0,0,1,0.298307
25,4,31,training,31,1,5,1,1,1,0.213116
25,4,32,training,32,0,0,0,0,1,0.303776
25,4,33,training,33,0,6,1,1,1,0.427303
25,4,34,training,34,0,6,1,1,1,0.264974
25,4,35,training,35,5,5,0,0,1,0.476699
25,4,36,training,36,1,5,1,1,1,0.240168
25,4,37,training,37,1,1,0,0,1,0.348542
25,4,38,training,38,0,0,0,0,1,0.245531
25,4,39,training,39,6,6,0,0,1,0.290872
25,4,40,training,40,1,5,1,1,1,0.260762
25,4,41,training,41,5,5,0,0,1,1.234878
25,4,42,training,42,0,6,1,1,1,0.335951
25,4,43,training,43,1,5,1,1,1,0.005087
25,4,44,training,44,6,6,0,0,1,0.343491
25,4,45,training,45,1,1,0,0,1,1.204493
25,4,46,training,46,0,0,1,0,0,0.180244
25,4,47,training,47,0,6,1,1,1,0.307382
25,4,48,training,48,1,5,1,1,1,0.249190
25,4,49,training,49,0,6,1,1,1,0.222728
25,4,50,training,50,1,5,1,1,1,0.278481
25,4,51,training,51,0,0,0,0,1,1.729537
25,4,52,training,52,6,6,0,0,1,0.307419
25,4,53,training,53,1,1,0,0,1,2.182831
25,4,54,training,54,1,5,1,1,1,0.154003
25,4,55,training,55,5,5,0,0,1,0.627146
25,4,56,training,56,0,6,1,1,1,0.305682
25,4,57,training,57,5,5,0,0,1,0.227005
25,4,58,training,58,1,5,1,1,1,0.214271
25,4,59,training,59,1,1,0,0,1,0.385874
25,4,60,training,60,6,6,0,0,1,0.763033
25,4,61,training,61,0,6,1,1,1,0.219504
25,4,62,training,62,1,5,1,1,1,0.512486
