subjectid,condition,counterbalance,responsenumber,phase,trialnumber,F1,F2,response,correctresponse,accuracy,rt
34,partial,6,61,training,61,1,5,1,1,1,0.000147
34,partial,6,62,training,62,0,0,0,0,1,0.930234
34,partial,6,63,training,63,1,5,1,1,1,0.000145
34,partial,6,64,training,64,0,6,1,1,1,0.000149
34,partial,6,65,training,65,6,6,0,0,1,0.000101
34,partial,6,66,training,66,1,5,1,1,1,1.577241
34,partial,6,67,training,67,1,1,0,0,1,0.000106
34,partial,6,68,training,68,0,6,1,1,1,0.322073
34,partial,6,69,training,69,1,5,1,1,1,0.000153
34,partial,6,70,training,70,5,5,0,0,1,0.000100
34,partial,6,71,training,71,0,6,1,1,1,0.000149
34,partial,6,72,training,72,0,0,0,0,1,0.025127
34,partial,6,73,training,73,0,0,0,0,1,0.402693
34,partial,6,74,training,74,0,6,1,1,1,0.606992
34,partial,6,75,training,75,0,6,1,1,1,0.000144
34,partial,6,76,training,76,1,1,0,0,1,0.422599
34,partial,6,77,training,77,1,5,1,1,1,2.857776
34,partial,6,78,training,78,6,6,0,0,1,0.496901
34,partial,6,79,training,79,5,5,0,0,1,0.000095
34,partial,6,80,training,80,1,5,1,1,1,0.000151
34,partial,6,81,training,81,6,6,0,0,1,0.279229
34,partial,6,82,training,82,1,1,0,1,0,0.203994
34,partial,6,83,training,83,1,5,1,1,1,0.000151
34,partial,6,84,training,84,0,6,1,1,1,0.000142
34,partial,6,85,training,85,0,0,0,0,1,0.138336
34,partial,6,86,training,86,1,5,1,1,1,0.000150
34,partial,6,87,training,87,5,5,0,0,1,1.048218
34,partial,6,88,training,88,0,6,1,1,1,0.570615
34,partial,6,89,training,89,0,6,1,1,1,1.659809
34,partial,6,90,training,90,5,5,0,0,1,1.582124
34,partial,6,91,training,91,0,6,1,1,1,0.151745
34,partial,6,92,training,92,1,5,1,1,1,0.134891
34,partial,6,93,training,93,0,0,0,0,1,0.345175
34,partial,6,94,training,94,6,6,0,0,1,0.000089
34,partial,6,95,training,95,1,5,1,1,1,0.000144
34,partial,6,96,training,96,1,1,0,0,1,0.137892
34,partial,6,97,generalization,1,4,0,0,NaN,NaN,1.034219
34,partial,6,98,generalization,2,1,1,0,NaN,NaN,0.013900
34,partial,6,99,generalization,3,0,4,1,NaN,NaN,1.462936
34,partial,6,100,generalization,4,2,5,1,NaN,NaN,0.490511
34,partial,6,101,generalization,5,1,2,0,NaN,NaN,0.152134
34,partial,6,102,generalization,6,3,1,0,NaN,NaN,0.001687
34,partial,6,103,generalization,7,3,6,1,NaN,NaN,0.446461
34,partial,6,104,generalization,8,0,5,1,NaN,NaN,0.370820
34,partial,6,105,generalization,9,6,5,0,NaN,NaN,0.246838
34,partial,6,106,generalization,10,5,4,0,NaN,NaN,0.000098
34,partial,6,107,generalization,11,0,0,0,NaN,NaN,1.283965
34,partial,6,108,generalization,12,0,3,1,NaN,NaN,3.082641
